observation_url,id,row_id,username,license,license_url,lat,lng,geoprivacy,hotspot,event,observed,country,county,state,municipality,postcode,observation_notes,___Arthropod_group,___Bug_photoshoot,___Arthropod_taxon,___Quantity,___Body_length_(mm),___Developmental_stage,___Activity,___Review_(Admin_Only),___Host_plant_phenology,___Host_plant_species,___Is_the_host_plant_wet_,___Host_plant_photoshoot,___Survey_method,___Time_of_survey,___Survey_duration_(mn),__Host_folivory_type_(pick_all_that_applies),__Weather,____Temperature_(C),____Windspeed__Beaufort_Scale_,___Host_folivory_score,_____Species_ID_confidence_level_(for_set_of_records)_(%),___Humidity_(%),__Track_type,__Sign_of_activity_,___Track_photoshoot,___Curator_s_Notes_(Admin_Only),Image 1,________Expertise_level_(for_this_set_of_records),Image 2
"https://www.anecdata.org/posts/view/211915","211915","503207","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.383209,-71.166604,"true","","","2023-06-30 15:04:26+0000","United States","Middlesex County","Massachusetts","Winchester","`01890","Wasp probing, scouting, moving around the eggs for a few minutes.","True Bugs","/img/uploads/posts/_apu_2023-06-30_649ef0d4c87dd2023-06-30_11-08-55_0_PXL_20230630_145744463.jpg","Podisus","12","1","Egg, eggsac, or egg mass","","","Fruiting // Mature leaf","Quercus (oak)","No","/img/uploads/posts/_apu_2023-06-30_649ef0b34505d2023-06-30_11-05-36_0_PXL_20230630_150515863.jpg","Transect","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/211915","211915","503208","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.383209,-71.166604,"true","","","2023-06-30 15:04:26+0000","United States","Middlesex County","Massachusetts","Winchester","`01890","Wasp probing, scouting, moving around the eggs for a few minutes.","Bees, Wasps, and Sawflies","/img/uploads/posts/_apu_2023-07-01_649f812a2656d2023-06-30_21-27-52_0_modified.jpg,/img/uploads/posts/_apu_2023-07-01_649f812b24cee2023-06-30_21-28-06_0_PXL_20230630_150337817-2.jpg","","1","1","Adult","Other","","Fruiting // Mature leaf","Quercus (oak)","No","/img/uploads/posts/_apu_2023-06-30_649ef0b34505d2023-06-30_11-05-36_0_PXL_20230630_150515863.jpg","Transect","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/211871","211871","502997","kristiandemary","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.368381,-71.181929,"true","","","2023-06-29 16:06:50+0000","United States","Middlesex County","Massachusetts","Arlington",null,"","Beetles","/img/uploads/posts/_apu_2023-06-29_649dac8cd01862023-06-29_12-07-35_0_1688054854986.jpg","Tetraopes tetrophthalmus (red milkweed beetle)","2","12","Adult","Moving","","Mature leaf","Asclepias syriaca (common milkweed)","No","/img/uploads/posts/_apu_2023-06-29_649dac8c097522023-06-29_12-08-06_0_1688054886133.jpg","Walking","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/211852","211852","502969","hballou","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.426031,-71.035604,"true","","","2023-06-29 13:38:08+0000","United States","Middlesex County","Massachusetts","Reading","`01867","","Flies","/img/uploads/posts/_apu_2023-06-29_649d8effe81702023-06-29_09-39-26_0_cdv_photo_011.jpg,/img/uploads/posts/_apu_2023-06-29_649d8f02398a72023-06-29_09-39-32_0_cdv_photo_012.jpg","Delphinia","1","5","Adult","Feeding","","Mature leaf","Ocimum (basil)","Yes","/img/uploads/posts/_apu_2023-06-29_649d8efd613ce2023-06-29_09-38-28_0_cdv_photo_010.jpg","Incidental","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/211851","211851","502968","kathleenshea","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.413814,-71.103753,"true","","","2023-06-29 13:50:58+0000","United States","Middlesex County","Massachusetts","Woburn","`01801","Tapping abdomen on leaf | Curator's Notes: Arthropod set to tribe.","Bees, Wasps, and Sawflies","/img/uploads/posts/_apu_2023-06-29_649d8ce82ece42023-06-29_09-52-49_0_20230629_094445.jpg,/img/uploads/posts/_apu_2023-06-29_649d8ce9e9d6f2023-06-29_09-52-53_0_20230629_094441-0-.jpg,/img/uploads/posts/_apu_2023-06-29_649d8ceb9a86f2023-06-29_09-52-56_0_20230629_094441.jpg","Augochlorini","1","8","Adult","Other","","Increasing leaf size // Fruiting // Mature leaf","Quercus rubra (northern red oak)","Yes","","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/211849","211849","502965","hballou","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.539861,-71.225365,"true","","","2023-06-27 14:04:04+0000","United States","Middlesex County","Massachusetts","Woburn","`01801","Curator's Notes: Fixed the host species that got set to condylostylus by mistake. Relaxed condylostylus to genus as they are hard to ID at species level. Relaxed Lucidota atra to Elateriformia (superfamily) as there are ambiguities to ID at species level.","Flies","/img/uploads/posts/_apu_2023-06-29_649d89609e5922023-06-27_10-09-21_0_cdv_photo_007.jpg","Condylostylus","1","5","Adult","Moving","","Mature leaf","Solidago (goldenrod)","No","/img/uploads/posts/_apu_2023-06-29_649d895bb70fe2023-06-27_10-04-31_0_cdv_photo_003.jpg,/img/uploads/posts/_apu_2023-06-29_649d895eb62bf2023-06-27_10-04-40_0_cdv_photo_004.jpg","Incidental","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/211849","211849","502966","hballou","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.539861,-71.225365,"true","","","2023-06-27 14:04:04+0000","United States","Middlesex County","Massachusetts","Woburn","`01801","Curator's Notes: Fixed the host species that got set to condylostylus by mistake. Relaxed condylostylus to genus as they are hard to ID at species level. Relaxed Lucidota atra to Elateriformia (superfamily) as there are ambiguities to ID at species level.","Beetles","/img/uploads/posts/_apu_2023-06-29_649d8962628092023-06-27_10-09-54_0_cdv_photo_008.jpg,/img/uploads/posts/_apu_2023-06-29_649d8964c9a4c2023-06-27_10-10-01_0_cdv_photo_009.jpg","Elateriformia","1","6","Adult","Moving","","Mature leaf","Solidago (goldenrod)","No","/img/uploads/posts/_apu_2023-06-29_649d895bb70fe2023-06-27_10-04-31_0_cdv_photo_003.jpg,/img/uploads/posts/_apu_2023-06-29_649d895eb62bf2023-06-27_10-04-40_0_cdv_photo_004.jpg","Incidental","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/211848","211848","502962","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.47364,-71.239998,"true","","","2023-06-29 13:30:19+0000","United States","Middlesex County","Massachusetts","Woburn","`01801","Observer's Notes: Bombus possibly Impatiens. TODO: Refine beetles when more info. (AS - set Bombus taxon from text input)","Bees, Wasps, and Sawflies","/img/uploads/posts/_apu_2023-06-29_649d8887c9c802023-06-29_09-31-08_0_PXL_20230629_132754975.jpg","Bombus (bumble bees)","5","13","Adult","Foraging","","Flowers or flower buds // Open flowers // Mature leaf","Ceanothus americanus (Jersey tea)","No","/img/uploads/posts/_apu_2023-06-29_649d88855080a2023-06-29_09-30-43_0_PXL_20230629_132935382.jpg","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/211848","211848","502963","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.47364,-71.239998,"true","","","2023-06-29 13:30:19+0000","United States","Middlesex County","Massachusetts","Woburn","`01801","Observer's Notes: Bombus possibly Impatiens. TODO: Refine beetles when more info. (AS - set Bombus taxon from text input)","Beetles","/img/uploads/posts/_apu_2023-06-29_649d888a2c19c2023-06-29_09-32-27_0_PXL_20230629_133206416.jpg","","1","7","Adult","Foraging","","Flowers or flower buds // Open flowers // Mature leaf","Ceanothus americanus (Jersey tea)","No","/img/uploads/posts/_apu_2023-06-29_649d88855080a2023-06-29_09-30-43_0_PXL_20230629_132935382.jpg","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/211848","211848","502964","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.47364,-71.239998,"true","","","2023-06-29 13:30:19+0000","United States","Middlesex County","Massachusetts","Woburn","`01801","Observer's Notes: Bombus possibly Impatiens. TODO: Refine beetles when more info. (AS - set Bombus taxon from text input)","Beetles","/img/uploads/posts/_apu_2023-06-29_649d888b9891b2023-06-29_09-33-42_0_PXL_20230629_132656571.jpg","","10","5","Adult","Foraging","","Flowers or flower buds // Open flowers // Mature leaf","Ceanothus americanus (Jersey tea)","No","/img/uploads/posts/_apu_2023-06-29_649d88855080a2023-06-29_09-30-43_0_PXL_20230629_132935382.jpg","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/211848","211848","503016","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.47364,-71.239998,"true","","","2023-06-29 13:30:19+0000","United States","Middlesex County","Massachusetts","Woburn","`01801","Observer's Notes: Bombus possibly Impatiens. TODO: Refine beetles when more info. (AS - set Bombus taxon from text input)","Ants","/img/uploads/posts/_apu_2023-06-29_649dcb1d4a3bfPXL_20230629_132817424-jpg.jpeg","","2","8","Adult","Moving","","Flowers or flower buds // Open flowers // Mature leaf","Ceanothus americanus (Jersey tea)","No","/img/uploads/posts/_apu_2023-06-29_649d88855080a2023-06-29_09-30-43_0_PXL_20230629_132935382.jpg","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/211848","211848","503017","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.47364,-71.239998,"true","","","2023-06-29 13:30:19+0000","United States","Middlesex County","Massachusetts","Woburn","`01801","Observer's Notes: Bombus possibly Impatiens. TODO: Refine beetles when more info. (AS - set Bombus taxon from text input)","Beetles","/img/uploads/posts/_apu_2023-06-29_649dcb5f1b65fPXL_20230629_133515915-jpg.jpeg","Mordellidae (tumbling flower beetles)","2","3","Adult","Foraging","","Flowers or flower buds // Open flowers // Mature leaf","Ceanothus americanus (Jersey tea)","No","/img/uploads/posts/_apu_2023-06-29_649d88855080a2023-06-29_09-30-43_0_PXL_20230629_132935382.jpg","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/211848","211848","503018","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.47364,-71.239998,"true","","","2023-06-29 13:30:19+0000","United States","Middlesex County","Massachusetts","Woburn","`01801","Observer's Notes: Bombus possibly Impatiens. TODO: Refine beetles when more info. (AS - set Bombus taxon from text input)","Bees, Wasps, and Sawflies","/img/uploads/posts/_apu_2023-06-29_649dcbe0a20e4PXL_20230629_133319130-jpg.jpeg","Bombus (bumble bees)","1","17","","Foraging","","Flowers or flower buds // Open flowers // Mature leaf","Ceanothus americanus (Jersey tea)","No","/img/uploads/posts/_apu_2023-06-29_649d88855080a2023-06-29_09-30-43_0_PXL_20230629_132935382.jpg","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/211847","211847","502959","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.546486,-71.233442,"true","","","2023-06-29 13:09:21+0000","United States","Middlesex County","Massachusetts","Woburn","`01801","","Bees, Wasps, and Sawflies","/img/uploads/posts/_apu_2023-06-29_649d837ebc6f82023-06-29_09-10-24_0_PXL_20230629_130836917.jpg","","2","13","Adult","Foraging","","Open flowers // Mature leaf","Rosa (rose)","Yes","/img/uploads/posts/_apu_2023-06-29_649d837d49ec22023-06-29_09-09-52_0_PXL_20230629_130931956.jpg","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/211847","211847","502960","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.546486,-71.233442,"true","","","2023-06-29 13:09:21+0000","United States","Middlesex County","Massachusetts","Woburn","`01801","","Beetles","/img/uploads/posts/_apu_2023-06-29_649d838106bf02023-06-29_09-11-45_0_PXL_20230629_130827680.jpg","","1","15","Adult","Foraging","","Open flowers // Mature leaf","Rosa (rose)","Yes","/img/uploads/posts/_apu_2023-06-29_649d837d49ec22023-06-29_09-09-52_0_PXL_20230629_130931956.jpg","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/211847","211847","502961","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.546486,-71.233442,"true","","","2023-06-29 13:09:21+0000","United States","Middlesex County","Massachusetts","Woburn","`01801","","Beetles","/img/uploads/posts/_apu_2023-06-29_649d8382642502023-06-29_09-12-41_0_PXL_20230629_131211643.jpg","","1","4","Adult","Moving","","Open flowers // Mature leaf","Rosa (rose)","Yes","/img/uploads/posts/_apu_2023-06-29_649d837d49ec22023-06-29_09-09-52_0_PXL_20230629_130931956.jpg","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/211825","211825","502917","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.363623,-71.206157,"true","","","2023-06-28 22:35:43+0000","United States","Middlesex County","Massachusetts","Somerville",null,"","Beetles","/img/uploads/posts/_apu_2023-06-28_649cb79e771d62023-06-28_18-42-05_0_modified.jpg,/img/uploads/posts/_apu_2023-06-28_649cb7a02fc792023-06-28_18-42-17_0_modified.jpg","Sumitrosis inaequalis","1","4","Adult","Vigilant","","Increasing leaf size","Symphyotrichum novae-angliae (New England aster)","No","","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/211824","211824","502916","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.416454,-71.048577,"true","","","2023-06-28 22:26:10+0000","United States","Middlesex County","Massachusetts","Somerville",null,"Could be an Apocrita.","Bees, Wasps, and Sawflies","/img/uploads/posts/_apu_2023-06-28_649cb55b0e95a2023-06-28_18-29-23_0_modified.jpg,/img/uploads/posts/_apu_2023-06-28_649cb55c86cc72023-06-28_18-29-45_0_modified.jpg","","1","2","Adult","Vigilant","","Flowers or flower buds // Mature leaf","Oxalis dillenii (Dillen's oxalis)","No","/img/uploads/posts/_apu_2023-06-28_649cb559402652023-06-28_18-28-16_0_modified.jpg","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/211815","211815","502845","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.357001,-71.052474,"true","","","2023-06-28 16:48:46+0000","United States","Middlesex County","Massachusetts","Somerville",null,"","True Bugs","/img/uploads/posts/_apu_2023-06-27_649b4ae6c68b92023-06-27_16-46-17_0_PXL_20230627_194750124.jpg","Lygaeus kalmii","2","12","Adult","Vigilant","","Flowers or flower buds // Open flowers // Mature leaf","Asclepias incarnata (swamp milkweed)","No","","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/211814","211814","502844","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.450813,-71.020198,"true","","","2023-06-28 16:05:59+0000","United States","Middlesex County","Massachusetts","Somerville",null,"Euodynerus hidalgo ssp. boreoorientalis / iNat record: https://www.inaturalist.org/observations/170088944. 
TODO: Inform Anecdata that its taxonomy is missing Euodynerus hidalgo.","Bees, Wasps, and Sawflies","/img/uploads/posts/_apu_2023-06-28_649c6435799652023-06-28_12-44-08_0_modified.jpg,/img/uploads/posts/_apu_2023-06-28_649c64364e5a12023-06-28_12-44-16_0_modified.jpg,/img/uploads/posts/_apu_2023-06-28_649cb36f4ed3e2023-06-28_18-25-49_0_modified.jpg","Euodynerus hidalgo","1","12","Adult","Foraging","","Flowers or flower buds // Open flowers // Fruiting // Mature leaf","Coreopsis lanceolata (lanceleaf tickseed)","No","","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/211771","211771","502356","kathleenshea","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.495115,-71.165016,"true","","","2023-06-28 01:28:23+0000","United States","Middlesex County","Massachusetts","Woburn","`01801","","Moths and Butterflies","/img/uploads/posts/_apu_2023-06-28_649b8d48d4b642023-06-27_21-29-39_0_20230627_212752.jpg,/img/uploads/posts/_apu_2023-06-28_649b8d49cc5032023-06-27_21-29-46_0_20230627_212415.jpg,/img/uploads/posts/_apu_2023-06-28_649b8e1e63a6b2023-06-27_21-34-17_0_20230627_213355.jpg","Hemaris diffinis (Bumblebee Moth)","6","20","Larva or caterpillar","Feeding","","Fruiting // Mature leaf","Lonicera (honeysuckle)","No","/img/uploads/posts/_apu_2023-06-28_649b8d47aed132023-06-27_21-28-44_0_20230627_212532.jpg","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/211751","211751","502272","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.348497,-71.158291,"true","","","2023-06-27 20:43:45+0000","United States","Middlesex County","Massachusetts","Somerville",null,"Cabbage white: One feeding, the other one maybe attempting to mate.
Also spotted a western honeybee.","Moths and Butterflies","/img/uploads/posts/_apu_2023-06-27_649b4ae4e1c8d2023-06-27_16-44-27_0_PXL_20230627_194630781.jpg,/img/uploads/posts/_apu_2023-06-27_649b4ae5e4fd82023-06-27_16-44-30_0_PXL_20230627_194645777.jpg","Pieris rapae (cabbage butterfly)","2","22","Adult","Mating","","Increasing leaf size // Flowers or flower buds // Open flowers // Mature leaf","Asclepias incarnata (swamp milkweed)","No","","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/211751","211751","502273","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.348497,-71.158291,"true","","","2023-06-27 20:43:45+0000","United States","Middlesex County","Massachusetts","Somerville",null,"Cabbage white: One feeding, the other one maybe attempting to mate.
Also spotted a western honeybee.","True Bugs","/img/uploads/posts/_apu_2023-06-27_649b4ae6c68b92023-06-27_16-46-17_0_PXL_20230627_194750124.jpg","Lygaeus kalmii","1","12","Adult","Resting","","Increasing leaf size // Flowers or flower buds // Open flowers // Mature leaf","Asclepias incarnata (swamp milkweed)","No","","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/211748","211748","502266","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.47312,-71.030721,"true","","","2023-06-27 19:41:33+0000","United States","Middlesex County","Massachusetts","Somerville",null,"Small caterpillars could be American sunflower moth (Homoeosoma electella).","Moths and Butterflies","/img/uploads/posts/_apu_2023-06-27_649b3e1c2483c2023-06-27_15-42-24_0_PXL_20230627_193809642.jpg","","7","5","Larva or caterpillar","","","Flowers or flower buds // Open flowers // Fruiting // Mature leaf","Coreopsis lanceolata (lanceleaf tickseed)","No","","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/211748","211748","502267","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.47312,-71.030721,"true","","","2023-06-27 19:41:33+0000","United States","Middlesex County","Massachusetts","Somerville",null,"Small caterpillars could be American sunflower moth (Homoeosoma electella).","Bees, Wasps, and Sawflies","/img/uploads/posts/_apu_2023-06-27_649b3e1d592152023-06-27_15-43-47_0_PXL_20230627_193927038.jpg","Ceratina","2","6","Adult","Foraging","","Flowers or flower buds // Open flowers // Fruiting // Mature leaf","Coreopsis lanceolata (lanceleaf tickseed)","No","","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/211748","211748","502268","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.47312,-71.030721,"true","","","2023-06-27 19:41:33+0000","United States","Middlesex County","Massachusetts","Somerville",null,"Small caterpillars could be American sunflower moth (Homoeosoma electella).","Beetles","/img/uploads/posts/_apu_2023-06-27_649b3e1e3fe852023-06-27_15-44-33_0_PXL_20230627_194104024.jpg","Harmonia axyridis","1","6","Larva or caterpillar","Moving","","Flowers or flower buds // Open flowers // Fruiting // Mature leaf","Coreopsis lanceolata (lanceleaf tickseed)","No","","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/211748","211748","502269","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.47312,-71.030721,"true","","","2023-06-27 19:41:33+0000","United States","Middlesex County","Massachusetts","Somerville",null,"Small caterpillars could be American sunflower moth (Homoeosoma electella).","Bees, Wasps, and Sawflies","/img/uploads/posts/_apu_2023-06-27_649b3e1f330832023-06-27_15-52-41_0_PXL_20230627_194505250.jpg,/img/uploads/posts/_apu_2023-06-27_649b48aed4e962023-06-27_16-38-03_0_modified.jpg","Agapostemon virescens","1","12","Adult","Foraging","","Flowers or flower buds // Open flowers // Fruiting // Mature leaf","Coreopsis lanceolata (lanceleaf tickseed)","No","","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/211741","211741","502259","kristiandemary","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.380411,-71.168977,"true","","","2023-06-27 18:40:30+0000","United States","Middlesex County","Massachusetts","Somerville",null,"Curator's Notes: Reassigned group to Apids and Allies from Other","Aphids and Allies","/img/uploads/posts/_apu_2023-06-27_649b2dbe785982023-06-27_14-41-07_0_1687891267510.jpg","Aphis","150","2","Adult","Resting","","Mature leaf","Asclepias syriaca (common milkweed)","No","/img/uploads/posts/_apu_2023-06-27_649b2db1b838d2023-06-27_14-41-59_0_1687891319239.jpg","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/211740","211740","502258","kristiandemary","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.428515,-71.120977,"true","","","2023-06-27 18:36:40+0000","United States","Middlesex County","Massachusetts","Somerville",null,"Aphids are also on this plant.","Beetles","/img/uploads/posts/_apu_2023-06-27_649b2cfa6b2962023-06-27_14-37-44_0_1687891064043.jpg","Harmonia axyridis","4","6","Larva or caterpillar","Resting","","Mature leaf","Asclepias syriaca (common milkweed)","No","/img/uploads/posts/_apu_2023-06-27_649b2cf941c1a2023-06-27_14-38-35_0_1687891114660.jpg","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/211739","211739","502257","kristiandemary","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.463204,-71.117945,"true","","","2023-06-27 18:34:11+0000","United States","Middlesex County","Massachusetts","Somerville",null,"","Beetles","/img/uploads/posts/_apu_2023-06-27_649b2ceb9f5f32023-06-27_14-35-18_0_1687890918387.jpg","Anthrenus verbasci (varied carpet beetle)","5","4","Adult","Moving","","Flowers or flower buds // Open flowers // Mature leaf","Erigeron (daisy)","No","/img/uploads/posts/_apu_2023-06-27_649b2cd08f1a92023-06-27_14-34-22_0_1687890862374.jpg","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/211738","211738","502256","kristiandemary","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.385924,-71.003839,"true","","","2023-06-27 18:31:32+0000","United States","Middlesex County","Massachusetts","Somerville",null,"","Beetles","/img/uploads/posts/_apu_2023-06-27_649b2ba5177702023-06-27_14-32-28_0_1687890748519.jpg","Tetraopes tetrophthalmus (red milkweed beetle)","1","12","Adult","Resting","","Flowers or flower buds // Open flowers // Mature leaf","Asclepias syriaca (common milkweed)","No","/img/uploads/posts/_apu_2023-06-27_649b2ba39a6292023-06-27_14-33-40_0_1687890819602.jpg","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/211737","211737","502255","kristiandemary","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.378343,-71.029065,"true","","","2023-06-27 18:29:38+0000","United States","Middlesex County","Massachusetts","Somerville",null,"","Bees, Wasps, and Sawflies","/img/uploads/posts/_apu_2023-06-27_649b2b06611122023-06-27_14-29-58_0_1687890598205.jpg","Bombus (bumble bees)","1","12","","Foraging","","Open flowers // Mature leaf","Hypericum perforatum (common St. John's wort)","No","/img/uploads/posts/_apu_2023-06-27_649b2b048d6442023-06-27_14-30-27_0_1687890627486.jpg","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/211736","211736","502254","kristiandemary","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.363289,-71.064764,"true","","","2023-06-27 18:24:12+0000","United States","Middlesex County","Massachusetts","Somerville",null,"","Bees, Wasps, and Sawflies","/img/uploads/posts/_apu_2023-06-27_649b2a975d8612023-06-27_14-24-52_0_1687890292269.jpg,/img/uploads/posts/_apu_2023-06-27_649b2a98f15732023-06-27_14-25-05_0_1687890305193.jpg","Bombus (bumble bees)","1","12","Adult","Foraging","","Flowers or flower buds // Open flowers // Mature leaf","Hypericum perforatum (common St. John's wort)","No","/img/uploads/posts/_apu_2023-06-27_649b29db2c32f2023-06-27_14-25-27_0_1687890327217.jpg","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/211735","211735","502253","kristiandemary","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.441515,-71.115361,"true","","","2023-06-27 18:19:02+0000","United States","Middlesex County","Massachusetts","Somerville",null,"","Beetles","/img/uploads/posts/_apu_2023-06-27_649b294ebfc692023-06-27_14-20-04_0_1687890004571.jpg","Anthrenus verbasci (varied carpet beetle)","19","4","Adult","Foraging","","Flowers or flower buds // Open flowers // Mature leaf","Achillea millefolium (bloodwort)","No","/img/uploads/posts/_apu_2023-06-27_649b294d99bbd2023-06-27_14-24-03_0_1687890243368.jpg","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/211734","211734","502252","kristiandemary","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.443623,-71.027166,"true","","","2023-06-27 18:14:01+0000","United States","Middlesex County","Massachusetts","Somerville",null,"","Bees, Wasps, and Sawflies","/img/uploads/posts/_apu_2023-06-27_649b27a075c182023-06-27_14-14-51_0_1687889691126.jpg","Halictidae (halictid bees)","3","4","Adult","Foraging","","Flowers or flower buds // Open flowers // Mature leaf","Hypericum perforatum (common St. John's wort)","No","/img/uploads/posts/_apu_2023-06-27_649b279f1887b2023-06-27_14-15-44_0_1687889743661.jpg","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/211733","211733","502251","kristiandemary","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.42533,-71.109376,"true","","","2023-06-27 18:11:39+0000","United States","Middlesex County","Massachusetts","Somerville",null,"","Beetles","/img/uploads/posts/_apu_2023-06-27_649b26d5b27ff2023-06-27_14-12-27_0_1687889547184.jpg","Harmonia axyridis","1","6","Adult","Resting","","Flowers or flower buds // Open flowers // Mature leaf","Asclepias syriaca (common milkweed)","No","/img/uploads/posts/_apu_2023-06-27_649b26d47aa132023-06-27_14-13-11_0_1687889591204.jpg","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/211732","211732","502250","kristiandemary","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.457428,-71.035272,"true","","","2023-06-27 18:06:52+0000","United States","Middlesex County","Massachusetts","Somerville",null,"","Ants","/img/uploads/posts/_apu_2023-06-27_649b2603291c12023-06-27_14-08-57_0_1687889337174.jpg","Ant","10","6","Adult","Moving","","Flowers or flower buds // Open flowers // Mature leaf","Asclepias syriaca (common milkweed)","No","/img/uploads/posts/_apu_2023-06-27_649b26020d3cf2023-06-27_14-09-45_0_1687889385402.jpg","Area search","","","","","","","","","","","","","","","",""
