observation_url,id,row_id,username,license,license_url,lat,lng,geoprivacy,hotspot,event,observed,country,county,state,municipality,postcode,observation_notes,___Survey_method,___Time_of_survey,___Is_the_host_plant_wet_,___Host_plant_photoshoot,___Host_plant_species,___Host_plant_phenology,___Arthropod_group,___Bug_photoshoot,___Arthropod_taxon,___Quantity,___Body_length_(mm),___Developmental_stage,___Activity,___Review_(Admin_Only),___Survey_duration_(mn),__Host_folivory_type_(pick_all_that_applies),__Weather,____Temperature_(C),____Windspeed__Beaufort_Scale_,___Host_folivory_score,_____Species_ID_confidence_level_(for_set_of_records)_(%),___Humidity_(%),___Trapping_method,__Track_type,__Sign_of_activity_,___Track_photoshoot
"https://www.anecdata.org/posts/view/264417","264417","609174","jamestague","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.39932,-71.072246,"true","","","2024-06-08 15:39:41+0000","United States","Middlesex County","Massachusetts","Somerville",null,"","Transect","","No","/img/uploads/posts/2024-06-10/_apu_2024-06-10_1718045711_JPEG_20240608_154005_5914861261054420582-jpg-1.jpeg","Heuchera (alumroot)","Mature leaf","Aphids and Allies","/img/uploads/posts/2024-06-10/_apu_2024-06-10_1718045718_JPEG_20240608_154345_6254517903364914435-jpg-1.jpeg","Aphididae (aphids)","1","2","Immature","Resting","Sp. ID in progress","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264398","264398","609131","kristiandemary","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.508764,-71.140076,"true","","","2024-06-10 14:22:38+0000","United States","Middlesex County","Massachusetts","Winchester","`01890","","Incidental","","No","/img/uploads/posts/2024-06-10/_apu_2024-06-10_1718043860_1000029151-1718043774990-jpeg-1.jpeg","Asclepias syriaca (common milkweed)","Increasing leaf size // Flowers or flower buds // Mature leaf","Beetles","/img/uploads/posts/2024-06-10/_apu_2024-06-10_1718043867_1000029153-1718043814829-jpeg-1.jpeg","Tetraopes tetrophthalmus (red milkweed beetle)","3","15","Adult","Moving","Reviewed (CO): Decreased length from 25 to 15 + added mature leaf phenophase (T. tetrophthalmus 's average body is 8 to 15 mm)","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264383","264383","609075","kristiandemary","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.48428,-71.101523,"true","","","2024-06-10 13:23:22+0000","United States","Middlesex County","Massachusetts","Arlington",null,"","Incidental","","No","/img/uploads/posts/2024-06-10/_apu_2024-06-10_1718040309_1000029144-1718040212117-jpeg-1.jpeg","Coreopsis lanceolata (lanceleaf tickseed)","Flowers or flower buds // Open flowers // Mature leaf","Bees, Wasps, and Sawflies","/img/uploads/posts/2024-06-10/_apu_2024-06-10_1718040311_1000029148-1718040228558-jpeg-1.jpeg,/img/uploads/posts/2024-06-10/_apu_2024-06-10_1718040312_1000029145-1718040228715-jpeg-1.jpeg","Apis mellifera (honey bee)","1","15","Adult","Foraging","Reviewed (CO): Decreased length to 15 from 17 (in relation to flower's central disc)","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264330","264330","608996","felixflax","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.283789,-71.268967,"true","","","2024-06-10 08:21:26+0000","United States","Norfolk County","Massachusetts","Dover","`02030","","Incidental","","No","/img/uploads/posts/2024-06-10/_apu_2024-06-10_1718022540_JPEG_20240610_082130_5691229414532384126-jpg-1.jpeg","Rosa multiflora (multiflora rose)","Flowers or flower buds // Open flowers // Mature leaf","Bees, Wasps, and Sawflies","/img/uploads/posts/2024-06-10/_apu_2024-06-10_1718022542_JPEG_20240610_082155_6639569025185931640-jpg-1.jpeg,/img/uploads/posts/2024-06-10/_apu_2024-06-10_1718022543_JPEG_20240610_082213_5499482976454347343-jpg-1.jpeg","Agapostemon virescens","1","13","Adult","Feeding","Asking for clarifications: CO-N: Rather than Augochlora, thinking this is Agapostemon virescens. 15 mm would be the maximum body size these bees reach. I think this one is actually  more around 12 or 13 mm looking in comparison to rose multiflora size","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264330","264330","608997","felixflax","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.283789,-71.268967,"true","","","2024-06-10 08:21:26+0000","United States","Norfolk County","Massachusetts","Dover","`02030","","Incidental","","No","/img/uploads/posts/2024-06-10/_apu_2024-06-10_1718022540_JPEG_20240610_082130_5691229414532384126-jpg-1.jpeg","Rosa multiflora (multiflora rose)","Flowers or flower buds // Open flowers // Mature leaf","Bees, Wasps, and Sawflies","/img/uploads/posts/2024-06-10/_apu_2024-06-10_1718022545_JPEG_20240610_082351_973197819333113053-jpg-1.jpeg","Cladius","1","7","Larva or caterpillar","Feeding","Sp. ID in progress: CO-N: Probably feeding (given the hole above) / Not clear this is a Cladius / Felix also recorded this at https://www.inaturalist.org/observations/221796777","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264330","264330","608998","felixflax","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.283789,-71.268967,"true","","","2024-06-10 08:21:26+0000","United States","Norfolk County","Massachusetts","Dover","`02030","","Incidental","","No","/img/uploads/posts/2024-06-10/_apu_2024-06-10_1718022540_JPEG_20240610_082130_5691229414532384126-jpg-1.jpeg","Rosa multiflora (multiflora rose)","Flowers or flower buds // Open flowers // Mature leaf","Ants","/img/uploads/posts/2024-06-10/_apu_2024-06-10_1718022546_JPEG_20240610_082640_712063884267614985-jpg-1.jpeg","","1","5","Adult","","Sp. ID in progress","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264312","264312","608911","kristiandemary","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.51258,-71.188293,"true","","","2024-06-09 16:54:51+0000","United States","Middlesex County","Massachusetts","Arlington",null,"","Incidental","","No","/img/uploads/posts/2024-06-09/_apu_2024-06-09_1717966814_1000029134-1717966524876-jpeg-1.jpeg","Coreopsis lanceolata (lanceleaf tickseed)","Flowers or flower buds // Open flowers // Mature leaf","Bees, Wasps, and Sawflies","/img/uploads/posts/2024-06-09/_apu_2024-06-09_1717966815_1000029088-1717966603084-jpeg-1.jpeg,/img/uploads/posts/2024-06-09/_apu_2024-06-09_1717966817_1000029091-1717966604166-jpeg-1.jpeg,/img/uploads/posts/2024-06-09/_apu_2024-06-09_1717966818_1000029093-1717966605210-jpeg-1.jpeg","Agapostemon virescens","1","7","Adult","Foraging","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264312","264312","608912","kristiandemary","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.51258,-71.188293,"true","","","2024-06-09 16:54:51+0000","United States","Middlesex County","Massachusetts","Arlington",null,"","Incidental","","No","/img/uploads/posts/2024-06-09/_apu_2024-06-09_1717966814_1000029134-1717966524876-jpeg-1.jpeg","Coreopsis lanceolata (lanceleaf tickseed)","Flowers or flower buds // Open flowers // Mature leaf","Cicadas, Leafhoppers, and Treehoppers","/img/uploads/posts/2024-06-09/_apu_2024-06-09_1717966819_1000029131-1717966755613-jpeg-1.jpeg","Empoasca","2","5","Adult","Resting","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264310","264310","608907","saundeae","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",41.658405,-72.757574,"true","","","2024-06-09 16:28:33+0000","United States","Capitol Planning Region","Connecticut","Newington","`06111","","Incidental","","No","/img/uploads/posts/2024-06-09/_apu_2024-06-09_1717965377_photo-4-jpg-1.jpeg","Spiraea japonica (Japanese meadowsweet)","Flowers or flower buds // Open flowers // Mature leaf","Beetles","/img/uploads/posts/2024-06-09/_apu_2024-06-09_1717965379_photo-5-jpg-1.jpeg,/img/uploads/posts/2024-06-09/_apu_2024-06-09_1717965381_photo-6-jpg-1.jpeg","Harmonia axyridis","1","4","Larva or caterpillar","Resting","Reviewed (CO)","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264310","264310","608908","saundeae","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",41.658405,-72.757574,"true","","","2024-06-09 16:28:33+0000","United States","Capitol Planning Region","Connecticut","Newington","`06111","","Incidental","","No","/img/uploads/posts/2024-06-09/_apu_2024-06-09_1717965377_photo-4-jpg-1.jpeg","Spiraea japonica (Japanese meadowsweet)","Flowers or flower buds // Open flowers // Mature leaf","Beetles","/img/uploads/posts/2024-06-09/_apu_2024-06-09_1717965383_photo-7-jpg-1.jpeg,/img/uploads/posts/2024-06-09/_apu_2024-06-09_1717965385_photo-8-jpg-1.jpeg","Harmonia axyridis","1","4","Pupa","Pupating","Reviewed (CO)","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264310","264310","608909","saundeae","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",41.658405,-72.757574,"true","","","2024-06-09 16:28:33+0000","United States","Capitol Planning Region","Connecticut","Newington","`06111","","Incidental","","No","/img/uploads/posts/2024-06-09/_apu_2024-06-09_1717965377_photo-4-jpg-1.jpeg","Spiraea japonica (Japanese meadowsweet)","Flowers or flower buds // Open flowers // Mature leaf","Flies","/img/uploads/posts/2024-06-09/_apu_2024-06-09_1717965387_photo-9-jpg-1.jpeg,/img/uploads/posts/2024-06-09/_apu_2024-06-09_1717965389_photo-10-jpg-1.jpeg","Diptera (gnats)","1","3","Adult","Resting","Sp. ID in progress: CO","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264307","264307","608900","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.405055,-71.031606,"true","","","2024-06-08 19:41:34+0000","United States","Middlesex County","Massachusetts","Somerville",null,"EwA iNat record at https://www.inaturalist.org/observations/221600236","Walking","","No","","Penstemon hirsutus (hairy beardtongue)","Flowers or flower buds // Open flowers // Mature leaf","Bees, Wasps, and Sawflies","/img/uploads/posts/2024-06-09/_apu_2024-06-09_6665d4464a7f8PXL_20240608_194123248-jpg.jpeg,/img/uploads/posts/2024-06-09/_apu_2024-06-09_6665d45e7fdb3PXL_20240608_194133274-jpg.jpeg,/img/uploads/posts/2024-06-09/_apu_2024-06-09_6665d4660bb9bPXL_20240608_194123914-jpg.jpeg","Bombus bimaculatus","1","16","Adult","Foraging","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264298","264298","608884","saundeae","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",41.722825,-72.741674,"true","","","2024-06-08 16:30:00+0000","United States","Capitol Planning Region","Connecticut","Newington","`06111","","Incidental","","No","/img/uploads/posts/2024-06-09/_apu_2024-06-09_1717940247_photo-1-jpg-1.jpeg","Spiraea japonica (Japanese meadowsweet)","Flowers or flower buds // Open flowers // Mature leaf","Bees, Wasps, and Sawflies","/img/uploads/posts/2024-06-09/_apu_2024-06-09_1717940248_photo-2-jpg-1.jpeg,/img/uploads/posts/2024-06-09/_apu_2024-06-09_1717940249_photo-3-jpg-1.jpeg","Bombus bimaculatus","1","12","Adult","Foraging","Reviewed (CO): Added flowers and leaves phenophases","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264288","264288","608826","lincolnellsworth","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.328308,-71.117283,"true","","","2024-06-08 15:46:46+0000","United States","Middlesex County","Massachusetts","Somerville",null,"","Transect","","No","/img/uploads/posts/2024-06-08/_apu_2024-06-08_1717876579_photo-14-jpg-1.jpeg,/img/uploads/posts/2024-06-08/_apu_2024-06-08_1717876581_photo-15-jpg-1.jpeg","Penstemon hirsutus (hairy beardtongue)","Open flowers // Mature leaf","Bees, Wasps, and Sawflies","/img/uploads/posts/2024-06-08/_apu_2024-06-08_1717876582_photo-13-jpg-1.jpeg","Bombus (bumble bees)","1","15","Adult","Feeding","Sp. ID in progress: Set host to sp + arthropod to genus. Might be B. bimaculatus or B. impatiens.","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264287","264287","608825","trinalorigan","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.300151,-71.140747,"true","","","2024-06-08 15:49:16+0000","United States","Middlesex County","Massachusetts","Somerville",null,"","Transect","","No","/img/uploads/posts/2024-06-08/_apu_2024-06-08_1717876293_photo-10-jpg-1.jpeg,/img/uploads/posts/2024-06-08/_apu_2024-06-08_1717876296_photo-11-jpg-1.jpeg,/img/uploads/posts/2024-06-08/_apu_2024-06-08_1717876298_photo-12-jpg-1.jpeg","Anemone virginiana (tall thimbleweed)","Flowers or flower buds // Mature leaf","Flies","/img/uploads/posts/2024-06-08/_apu_2024-06-08_1717876299_photo-13-jpg-1.jpeg","Chironomidae (midges)","1","4","Adult","Resting","Sp. ID in progress: CO-N: Set arthropod to family","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264286","264286","608824","lincolnellsworth","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.289686,-71.016916,"true","","","2024-06-08 15:38:21+0000","United States","Middlesex County","Massachusetts","Somerville",null,"","Transect","","No","/img/uploads/posts/2024-06-08/_apu_2024-06-08_1717875916_photo-10-jpg-1.jpeg,/img/uploads/posts/2024-06-08/_apu_2024-06-08_1717875921_photo-11-jpg-1.jpeg","Iris cristata (dwarf crested iris)","Mature leaf","Ants","/img/uploads/posts/2024-06-08/_apu_2024-06-08_1717875923_photo-7-jpg-1.jpeg,/img/uploads/posts/2024-06-08/_apu_2024-06-08_1717875925_photo-9-jpg-1.jpeg","","1","4","Adult","","Sp. ID in progress","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264285","264285","608823","katherinelybd","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.31205,-71.169971,"true","","","2024-06-08 15:18:02+0000","United States","Middlesex County","Massachusetts","Somerville",null,"","Incidental","","No","","Asclepias syriaca (common milkweed)","Flowers or flower buds // Mature leaf","Beetles","/img/uploads/posts/2024-06-08/_apu_2024-06-08_1717875176_2051963975-1717874562766-jpeg-1.jpeg,/img/uploads/posts/2024-06-08/_apu_2024-06-08_1717875177_1879049927-1717875054471-jpeg-1.jpeg","Harmonia axyridis","1","6","Adult","Moving","Reviewed (CO): Set arthropod to sp from text input","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264265","264265","608796","kristiandemary","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.395792,-71.222433,"true","","","2024-06-08 12:50:25+0000","United States","Middlesex County","Massachusetts","Arlington",null,"","Incidental","","No","/img/uploads/posts/2024-06-08/_apu_2024-06-08_1717865642_1000028928-1717865444522-jpeg-1.jpeg,/img/uploads/posts/2024-06-08/_apu_2024-06-08_1717865644_1000028927-1717865444913-jpeg-1.jpeg","Baptisia australis (blue wild indigo)","Flowers or flower buds // Open flowers // Mature leaf","Bees, Wasps, and Sawflies","/img/uploads/posts/2024-06-08/_apu_2024-06-08_1717865644_1000028934-1717865565615-jpeg-1.jpeg","Bombus griseocollis","1","20","Adult","Foraging","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264219","264219","608633","kristiandemary","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.483506,-71.087279,"true","","","2024-06-07 12:35:59+0000","United States","Middlesex County","Massachusetts","Arlington",null,"","Area search","","No","/img/uploads/posts/2024-06-07/_apu_2024-06-07_1717778407_1000028878-1717778302772-jpeg-1.jpeg","Penstemon digitalis","Flowers or flower buds // Open flowers // Mature leaf","Bees, Wasps, and Sawflies","/img/uploads/posts/2024-06-07/_apu_2024-06-07_1717778408_1000028874-1717778358224-jpeg-1.jpeg,/img/uploads/posts/2024-06-07/_apu_2024-06-07_1717778410_1000028873-1717778359320-jpeg-1.jpeg,/img/uploads/posts/2024-06-07/_apu_2024-06-07_1717778411_1000028872-1717778359531-jpeg-1.jpeg,/img/uploads/posts/2024-06-07/_apu_2024-06-07_1717778412_1000028868-1717778359637-jpeg-1.jpeg,/img/uploads/posts/2024-06-07/_apu_2024-06-07_1717778413_1000028870-1717778359778-jpeg-1.jpeg","Megachilinae","1","8","Adult","Foraging","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264218","264218","608631","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.289739,-71.155004,"true","","","2024-06-07 11:54:27+0000","United States","Middlesex County","Massachusetts","Somerville",null,"","Area search","","No","","Coreopsis lanceolata (lanceleaf tickseed)","Flowers or flower buds // Open flowers // Mature leaf","Bees, Wasps, and Sawflies","/img/uploads/posts/2024-06-07/_apu_2024-06-07_1717776209_455492787-1717776144688-jpeg-1.jpeg,/img/uploads/posts/2024-06-07/_apu_2024-06-07_1717776210_1070377792-1717776145040-jpeg-1.jpeg","Halictus ligatus","4","7","Adult","Foraging","","10","No sign of folivory","Partly/mostly cloudy","24","2 (4-7 mph or 6-11 kmh)","None","80","61","","","",""
"https://www.anecdata.org/posts/view/264218","264218","608632","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.289739,-71.155004,"true","","","2024-06-07 11:54:27+0000","United States","Middlesex County","Massachusetts","Somerville",null,"","Area search","","No","","Coreopsis lanceolata (lanceleaf tickseed)","Flowers or flower buds // Open flowers // Mature leaf","Bees, Wasps, and Sawflies","/img/uploads/posts/2024-06-07/_apu_2024-06-07_1717776211_1015874255-1717776117566-jpeg-1.jpeg,/img/uploads/posts/2024-06-07/_apu_2024-06-07_1717776212_1412483057-1717776117894-jpeg-1.jpeg","Ceratina","1","6","Adult","Foraging","","10","No sign of folivory","Partly/mostly cloudy","24","2 (4-7 mph or 6-11 kmh)","None","80","61","","","",""
"https://www.anecdata.org/posts/view/264213","264213","608626","kristiandemary","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.344198,-71.140869,"true","","","2024-06-07 11:52:46+0000","United States","Middlesex County","Massachusetts","Arlington",null,"","Area search","","No","/img/uploads/posts/2024-06-07/_apu_2024-06-07_1717775693_1000028851-1717775577867-jpeg-1.jpeg","Trifolium repens (Dutch clover)","Flowers or flower buds // Open flowers // Mature leaf","Bees, Wasps, and Sawflies","/img/uploads/posts/2024-06-07/_apu_2024-06-07_1717775695_1000028850-1717775640154-jpeg-1.jpeg","Apis mellifera (honey bee)","1","17","Adult","Foraging","Reviewed (CO): Set to sp from text input + reduced length to 17 from 20","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264201","264201","608598","felixflax","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.384653,-71.197248,"true","","","2024-06-07 10:57:32+0000","United States","Middlesex County","Massachusetts","Newton",null,"","Walking","","No","/img/uploads/posts/2024-06-07/_apu_2024-06-07_1717772410_1000002624-1717772262274-jpeg-1.jpeg","Quercus (oak)","Mature leaf","Moths and Butterflies","","","1","","","","","","","","","","","","","","Leaf shelter","Yes","/img/uploads/posts/2024-06-07/_apu_2024-06-07_1717772416_JPEG_20240607_105801_4379833044533702514-jpg-1.jpeg,/img/uploads/posts/2024-06-07/_apu_2024-06-07_1717772420_JPEG_20240607_105833_8155991132320817027-jpg-1.jpeg"
"https://www.anecdata.org/posts/view/264199","264199","608595","felixflax","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.165948,-71.214503,"true","","","2024-06-07 10:51:37+0000","United States","Norfolk County","Massachusetts","Walpole",null,"","Walking","","No","/img/uploads/posts/2024-06-07/_apu_2024-06-07_1717772255_JPEG_20240607_105142_2899980977739486566-jpg-1.jpeg","Quercus (oak)","Mature leaf","Flies","/img/uploads/posts/2024-06-07/_apu_2024-06-07_1717772256_JPEG_20240607_105235_8343688996282920954-jpg-1.jpeg","","1","11","Adult","Being preyed upon","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264199","264199","608596","felixflax","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.165948,-71.214503,"true","","","2024-06-07 10:51:37+0000","United States","Norfolk County","Massachusetts","Walpole",null,"","Walking","","No","/img/uploads/posts/2024-06-07/_apu_2024-06-07_1717772255_JPEG_20240607_105142_2899980977739486566-jpg-1.jpeg","Quercus (oak)","Mature leaf","Spiders","/img/uploads/posts/2024-06-07/_apu_2024-06-07_1717772258_JPEG_20240607_105339_7500961899247947632-jpg-1.jpeg","Araneae (spiders)","1","9","Adult","Preying upon","Asking for clarifications: CO-N: Added activity + dev stage / Note that the length is incorrect. Asking the observer to re-evaluate. Host could be Q. montana.","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264191","264191","608585","kristiandemary","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.428595,-71.094002,"true","","","2024-06-07 10:14:32+0000","United States","Middlesex County","Massachusetts","Arlington",null,"","Area search","","No","/img/uploads/posts/2024-06-07/_apu_2024-06-07_1717770055_1000028794-1717769698803-jpeg-1.jpeg","Coreopsis lanceolata (lanceleaf tickseed)","Flowers or flower buds // Open flowers // Mature leaf","Bees, Wasps, and Sawflies","/img/uploads/posts/2024-06-07/_apu_2024-06-07_1717770056_1000028814-1717769775821-jpeg-1.jpeg,/img/uploads/posts/2024-06-07/_apu_2024-06-07_1717770057_1000028817-1717769775949-jpeg-1.jpeg","Agapostemon virescens","1","6","Adult","Foraging","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264191","264191","608586","kristiandemary","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.428595,-71.094002,"true","","","2024-06-07 10:14:32+0000","United States","Middlesex County","Massachusetts","Arlington",null,"","Area search","","No","/img/uploads/posts/2024-06-07/_apu_2024-06-07_1717770055_1000028794-1717769698803-jpeg-1.jpeg","Coreopsis lanceolata (lanceleaf tickseed)","Flowers or flower buds // Open flowers // Mature leaf","Bees, Wasps, and Sawflies","/img/uploads/posts/2024-06-07/_apu_2024-06-07_1717770058_1000028820-1717769870833-jpeg-1.jpeg","Halictus ligatus","1","6","Adult","Foraging","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264191","264191","608587","kristiandemary","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.428595,-71.094002,"true","","","2024-06-07 10:14:32+0000","United States","Middlesex County","Massachusetts","Arlington",null,"","Area search","","No","/img/uploads/posts/2024-06-07/_apu_2024-06-07_1717770055_1000028794-1717769698803-jpeg-1.jpeg","Coreopsis lanceolata (lanceleaf tickseed)","Flowers or flower buds // Open flowers // Mature leaf","Spiders","/img/uploads/posts/2024-06-07/_apu_2024-06-07_1717770058_1000028819-1717769935154-jpeg-1.jpeg,/img/uploads/posts/2024-06-07/_apu_2024-06-07_1717770059_1000028813-1717769935217-jpeg-1.jpeg","Phidippus audax","1","20","Adult","Moving","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264161","264161","608399","felixflax","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.225038,-71.133362,"true","","","2024-06-06 16:38:53+0000","United States","Middlesex County","Massachusetts","Newton",null,"","Walking","","Yes","/img/uploads/posts/2024-06-06/_apu_2024-06-06_1717706575_JPEG_20240606_163856_5045490146149579660-jpg-1.jpeg","Rosa multiflora (multiflora rose)","Open flowers // Mature leaf","Aphids and Allies","/img/uploads/posts/2024-06-06/_apu_2024-06-06_1717706583_JPEG_20240606_163925_6303632920214374338-jpg-1.jpeg","","4","5","","Resting","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264161","264161","608400","felixflax","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.225038,-71.133362,"true","","","2024-06-06 16:38:53+0000","United States","Middlesex County","Massachusetts","Newton",null,"","Walking","","Yes","/img/uploads/posts/2024-06-06/_apu_2024-06-06_1717706575_JPEG_20240606_163856_5045490146149579660-jpg-1.jpeg","Rosa multiflora (multiflora rose)","Open flowers // Mature leaf","Bees, Wasps, and Sawflies","/img/uploads/posts/2024-06-06/_apu_2024-06-06_1717706591_JPEG_20240606_164116_1282654166647598445-jpg-1.jpeg","","1","7","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264157","264157","608386","kristiandemary","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.451713,-71.248989,"true","","","2024-06-06 18:38:02+0000","United States","Middlesex County","Massachusetts","Arlington",null,"","Incidental","","No","/img/uploads/posts/2024-06-06/_apu_2024-06-06_666202ce9be65pick_1717699129878_1000028773.jpg","Trifolium pratense (red clover)","Flowers or flower buds // Open flowers // Mature leaf","Moths and Butterflies","/img/uploads/posts/2024-06-06/_apu_2024-06-06_666202cfedc12pick_1717699200927_1000028779.jpg,/img/uploads/posts/2024-06-06/_apu_2024-06-06_666202d13983dpick_1717699204362_1000028782.jpg","Lon zabulon","1","20","Adult","Feeding","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264156","264156","608385","kristiandemary","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.371008,-71.085608,"true","","","2024-06-05 14:58:18+0000","United States","Middlesex County","Massachusetts","Arlington",null,"","Area search","","No","/img/uploads/posts/2024-06-06/_apu_2024-06-06_66620209babcfpick_1717599559574_1000028720.jpg","Coreopsis lanceolata (lanceleaf tickseed)","Flowers or flower buds // Open flowers // Mature leaf","Flies","/img/uploads/posts/2024-06-06/_apu_2024-06-06_6662020b70bd2pick_1717599614814_1000028716.jpg","Toxomerus marginatus","1","6","Adult","Feeding","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264138","264138","608342","kathleenshea","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.460726,-71.106912,"true","","","2024-06-06 14:13:25+0000","United States","Middlesex County","Massachusetts","Woburn","`01801","","Area search","","No","/img/uploads/posts/2024-06-06/_apu_2024-06-06_6661dc926bd52pick_1717683256112_1000017274.jpg","Populus grandidentata (bigtooth aspen)","Mature leaf","Moths and Butterflies","/img/uploads/posts/2024-06-06/_apu_2024-06-06_6661dc9526e05pick_1717683335950_1000017273.jpg","Clostera albosigma (Sigmoid Prominent)","2","15","Larva or caterpillar","Feeding","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264089","264089","608184","felixflax","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.198736,-71.098802,"true","","","2024-06-05 16:06:48+0000","United States","Middlesex County","Massachusetts","Newton",null,"","Walking","","No","/img/uploads/posts/2024-06-05/_apu_2024-06-05_1717618139_1000002557-1717618019964-jpeg-1.jpeg","Viburnum (viburnum)","Open flowers // Fruiting // Mature leaf","Spiders","/img/uploads/posts/2024-06-05/_apu_2024-06-05_1717618142_JPEG_20240605_160721_7295991679234778373-jpg-1.jpeg,/img/uploads/posts/2024-06-05/_apu_2024-06-05_1717618145_JPEG_20240605_160736_34661435655587795-jpg-1.jpeg,/img/uploads/posts/2024-06-05/_apu_2024-06-05_1717618147_JPEG_20240605_160814_2099662717004838684-jpg-1.jpeg","","1","10","","Moving","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264088","264088","608181","felixflax","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.332761,-71.168483,"true","","","2024-06-05 15:59:42+0000","United States","Middlesex County","Massachusetts","Newton",null,"","Walking","","No","/img/uploads/posts/2024-06-05/_apu_2024-06-05_1717617884_JPEG_20240605_155947_3888431412689898352-jpg-1.jpeg","Viburnum (viburnum)","","Unidentified","","","1","","","","","","","","","","","","","","Leaf shelter","No","/img/uploads/posts/2024-06-05/_apu_2024-06-05_1717617890_JPEG_20240605_160011_3241838193624988826-jpg-1.jpeg"
